Client_ID,Age,Annual_Income,Years_Employed,Home_Ownership,Loan_Amount,Loan_Purpose,Interest_Rate,Credit_History_Length_Years,Previous_Defaults,Monthly_Income,Estimated_Monthly_Payment,DTI_Ratio,Default_On_File
CL_08834,70,51200.0,6,MORTGAGE,5166,EDUCATION,9.51,20,0,4266.666666666667,235.720275,0.05524693945312499,0
CL_08835,57,33700.0,0,MORTGAGE,15240,MEDICAL,8.86,26,0,2808.3333333333335,691.261,0.24614635014836792,0
CL_08836,33,23500.0,18,RENT,32030,VENTURE,5.75,26,0,1958.3333333333333,1411.3218750000003,0.7206750000000002,0
CL_08837,39,19600.0,17,MORTGAGE,1637,EDUCATION,12.23,12,0,1633.3333333333333,76.5502125,0.04686747704081633,1
CL_08838,50,45600.0,1,RENT,21946,PERSONAL,10.87,4,0,3800.0,1013.8137583333333,0.2667930942982456,1
CL_08839,65,42500.0,11,MORTGAGE,3641,DEBT_CONSOLIDATION,5.93,5,0,3541.6666666666665,160.7046375,0.045375427058823525,0
CL_08840,38,17300.0,16,RENT,12138,EDUCATION,8.4,23,0,1441.6666666666667,548.2330000000001,0.38027722543352604,0
CL_08841,34,75800.0,2,RENT,9962,PERSONAL,12.31,16,0,6316.666666666667,466.18009166666667,0.07380159762532981,1
CL_08842,56,24700.0,11,RENT,32075,MEDICAL,17.12,27,0,2058.3333333333335,1565.26,0.7604502024291497,0
CL_08843,56,9600.0,11,MORTGAGE,30839,VENTURE,18.94,13,0,800.0,1528.3294416666668,1.9104118020833334,1
CL_08844,40,90900.0,5,MORTGAGE,6802,MEDICAL,12.73,1,0,7575.0,319.49560833333334,0.04217763806380638,0
CL_08845,72,34100.0,9,MORTGAGE,8638,MEDICAL,11.05,1,0,2841.6666666666665,399.6874583333333,0.1406524780058651,0
CL_08846,39,47100.0,5,MORTGAGE,27229,VENTURE,19.32,16,0,3925.0,1353.7351166666667,0.3449006666666667,0
CL_08847,65,99000.0,13,RENT,20621,EDUCATION,19.44,21,1,8250.0,1026.2384333333332,0.12439253737373736,0
CL_08848,64,19900.0,1,RENT,23900,VENTURE,7.86,5,0,1658.3333333333333,1074.1058333333333,0.6477020100502513,1
CL_08849,27,48400.0,10,RENT,6989,PERSONAL,12.97,27,0,4033.3333333333335,328.97805416666665,0.08156480681818182,0
CL_08850,64,73500.0,14,RENT,7507,MEDICAL,17.31,28,0,6125.0,366.93590416666666,0.05990790272108843,0
CL_08851,73,20700.0,7,RENT,6165,VENTURE,17.33,17,0,1725.0,301.3914375,0.17471967391304347,1
CL_08852,24,87200.0,12,RENT,4706,DEBT_CONSOLIDATION,15.27,23,0,7266.666666666667,226.02525833333334,0.031104393348623853,0
CL_08853,54,15600.0,18,OWN,32965,VENTURE,12.07,7,0,1300.0,1539.3281458333333,1.1840985737179488,0
CL_08854,22,34300.0,9,MORTGAGE,31611,VENTURE,11.05,4,0,2858.3333333333335,1462.6673125,0.5117203425655976,0
CL_08855,25,19000.0,8,MORTGAGE,5114,PERSONAL,17.1,2,0,1583.3333333333333,249.52058333333335,0.15759194736842108,0
CL_08856,30,55100.0,17,MORTGAGE,3317,MEDICAL,8.39,2,0,4591.666666666667,149.80401250000003,0.03262519328493648,0
CL_08857,52,20300.0,6,OWN,29378,PERSONAL,11.43,4,0,1691.6666666666667,1363.9960583333334,0.8063030886699507,1
CL_08858,62,25100.0,2,MORTGAGE,15323,PERSONAL,13.5,2,0,2091.6666666666665,724.6502083333334,0.3464463147410359,1
CL_08859,61,21400.0,11,RENT,26244,DEBT_CONSOLIDATION,17.48,1,0,1783.3333333333333,1284.6438,0.7203610093457945,1
CL_08860,33,17700.0,14,OWN,15750,PERSONAL,10.61,17,0,1475.0,725.8781250000001,0.49212076271186445,1
CL_08861,59,22900.0,12,MORTGAGE,4814,PERSONAL,13.23,8,0,1908.3333333333333,227.12050833333333,0.11901511353711791,1
CL_08862,25,35300.0,5,MORTGAGE,21403,DEBT_CONSOLIDATION,9.19,18,0,2941.6666666666665,973.7473208333334,0.33101891926345617,0
CL_08863,30,34200.0,7,MORTGAGE,29433,EDUCATION,17.55,9,0,2850.0,1441.6038124999998,0.505825899122807,1
CL_08864,30,31900.0,13,MORTGAGE,11091,PERSONAL,16.78,2,0,2658.3333333333335,539.669575,0.20301049843260188,0
CL_08865,58,24300.0,2,MORTGAGE,30673,VENTURE,17.3,27,0,2025.0,1499.1428750000002,0.7403174691358025,1
CL_08866,47,29300.0,15,MORTGAGE,19615,PERSONAL,5.86,27,0,2441.6666666666665,865.1849583333333,0.3543419624573379,1
CL_08867,71,14000.0,17,RENT,9632,MEDICAL,12.3,4,0,1166.6666666666667,450.69733333333335,0.386312,0
CL_08868,41,23900.0,16,MORTGAGE,17964,VENTURE,7.04,23,0,1991.6666666666667,801.1944,0.40227333891213385,0
CL_08869,28,31800.0,17,OWN,34143,VENTURE,15.11,7,0,2650.0,1637.5836375,0.6179560896226415,0
CL_08870,21,43300.0,9,MORTGAGE,23465,EDUCATION,9.67,26,0,3608.3333333333335,1072.2527291666668,0.2971601096997691,0
CL_08871,48,40300.0,16,RENT,4801,MEDICAL,16.62,11,0,3358.3333333333335,233.28859166666666,0.06946558560794044,0
CL_08872,69,17400.0,15,MORTGAGE,16447,MEDICAL,5.98,8,0,1450.0,726.2721083333334,0.5008773160919541,0
CL_08873,59,46900.0,1,RENT,7489,MEDICAL,12.7,3,0,3908.3333333333335,351.6709583333333,0.08997977611940297,1
CL_08874,34,39100.0,19,OWN,27383,PERSONAL,6.85,17,0,3258.3333333333335,1219.1139791666667,0.37415262787723785,0
CL_08875,41,86200.0,3,MORTGAGE,34496,PERSONAL,13.37,28,0,7183.333333333333,1629.5048,0.2268452157772622,0
CL_08876,50,14800.0,10,RENT,31565,VENTURE,14.11,4,0,1233.3333333333333,1500.7842291666666,1.2168520777027028,0
CL_08877,41,33500.0,6,MORTGAGE,5275,EDUCATION,11.93,16,0,2791.6666666666665,246.0128125,0.08812399253731344,0
CL_08878,69,67400.0,16,MORTGAGE,3247,PERSONAL,9.19,3,1,5616.666666666667,147.72497083333334,0.02630118175074184,0
CL_08879,29,30400.0,18,RENT,28319,PERSONAL,5.48,27,0,2533.3333333333335,1244.62005,0.4912973881578947,1
CL_08880,37,21000.0,5,RENT,12048,EDUCATION,14.93,20,1,1750.0,576.9486,0.32968491428571434,0
CL_08881,25,22300.0,9,MORTGAGE,27335,MEDICAL,18.06,22,0,1858.3333333333333,1344.6542083333334,0.7235807399103139,0
CL_08882,51,58200.0,3,OWN,6574,VENTURE,16.0,16,0,4850.0,317.7433333333333,0.06551408934707903,0
CL_08883,72,14300.0,0,RENT,30663,PERSONAL,18.4,1,0,1191.6666666666667,1512.7079999999999,1.2694053146853146,1
CL_08884,60,29700.0,6,MORTGAGE,22943,EDUCATION,18.94,13,0,2475.0,1137.0168416666668,0.4594007441077442,1
CL_08885,58,21500.0,15,MORTGAGE,2912,EDUCATION,11.74,17,0,1791.6666666666667,135.57786666666667,0.07567136744186045,0
CL_08886,63,22500.0,16,RENT,29248,MEDICAL,15.47,29,0,1875.0,1407.1944,0.75050368,1
CL_08887,39,47300.0,4,RENT,32218,DEBT_CONSOLIDATION,10.96,28,0,3941.6666666666665,1489.5455333333332,0.37789738689217756,0
CL_08888,56,28600.0,9,RENT,10886,DEBT_CONSOLIDATION,18.79,12,0,2383.3333333333335,538.8116416666667,0.22607481468531468,0
CL_08889,70,41800.0,6,OWN,33813,DEBT_CONSOLIDATION,13.44,16,0,3483.3333333333335,1598.2278,0.45882137799043055,1
CL_08890,53,17200.0,12,OWN,2941,DEBT_CONSOLIDATION,16.29,28,0,1433.3333333333333,142.50370416666667,0.09942118895348838,0
CL_08891,33,59800.0,6,RENT,23444,PERSONAL,5.22,2,0,4983.333333333333,1027.8240333333333,0.20625231438127092,0
CL_08892,34,41300.0,14,MORTGAGE,29915,EDUCATION,13.63,26,0,3441.6666666666665,1416.350604166667,0.4115304418886199,0
CL_08893,53,76300.0,16,OWN,31968,VENTURE,16.13,10,1,6358.333333333333,1546.8516,0.2432794128440367,0
CL_08894,49,28400.0,2,MORTGAGE,25158,PERSONAL,8.86,28,1,2366.6666666666665,1141.1249500000001,0.482165471830986,1
CL_08895,63,47600.0,4,RENT,26961,DEBT_CONSOLIDATION,5.22,3,0,3966.6666666666665,1182.015175,0.297987018907563,0
CL_08896,69,58100.0,9,RENT,29630,VENTURE,16.15,12,0,4841.666666666667,1433.9685416666669,0.296172504302926,0
CL_08897,56,47000.0,4,MORTGAGE,4919,VENTURE,10.07,21,0,3916.6666666666665,225.59763750000002,0.057599396808510644,0
CL_08898,64,100600.0,6,MORTGAGE,27312,DEBT_CONSOLIDATION,11.43,25,0,8383.333333333334,1268.0734,0.15126124055666001,0
CL_08899,30,13400.0,6,MORTGAGE,28442,VENTURE,13.43,6,0,1116.6666666666667,1344.240025,1.2037970373134328,1
CL_08900,51,40300.0,13,MORTGAGE,15981,PERSONAL,6.65,5,0,3358.3333333333335,710.1556875,0.2114607506203474,0
CL_08901,26,28500.0,14,RENT,12011,MEDICAL,6.55,24,0,2375.0,533.2383541666667,0.22452141228070177,0
CL_08902,21,27300.0,4,RENT,16819,PERSONAL,19.41,1,0,2275.0,836.8153291666666,0.3678309139194139,0
CL_08903,27,89000.0,4,OWN,22943,PERSONAL,10.08,23,0,7416.666666666667,1052.3189333333332,0.14188569887640448,0
CL_08904,47,25000.0,3,OWN,9431,MEDICAL,8.83,16,0,2083.3333333333335,427.6565541666667,0.205275146,0
CL_08905,41,60600.0,19,MORTGAGE,32029,DEBT_CONSOLIDATION,5.72,8,1,5050.0,1410.87745,0.2793816732673267,0
CL_08906,48,19300.0,8,RENT,25011,DEBT_CONSOLIDATION,7.61,13,0,1608.3333333333333,1121.4307125,0.6972626191709845,1
CL_08907,36,67000.0,11,MORTGAGE,13061,MEDICAL,11.46,25,0,5583.333333333333,606.5746083333333,0.10864022835820897,0
CL_08908,66,35800.0,15,MORTGAGE,5392,PERSONAL,10.13,14,0,2983.3333333333335,247.4254,0.08293588826815641,0
CL_08909,43,30600.0,7,MORTGAGE,33105,EDUCATION,11.37,11,0,2550.0,1536.2099374999998,0.6024352696078431,1
CL_08910,72,14400.0,8,OWN,10621,VENTURE,15.56,25,0,1200.0,511.40115,0.426167625,1
CL_08911,40,30700.0,11,RENT,9718,VENTURE,14.63,12,0,2558.3333333333335,464.15597500000007,0.1814290456026059,0
CL_08912,58,24100.0,19,MORTGAGE,23235,VENTURE,12.4,13,0,2008.3333333333333,1088.1725000000001,0.5418286307053942,1
CL_08913,74,103600.0,6,RENT,9175,EDUCATION,17.22,8,0,8633.333333333334,448.1222916666666,0.05190605694980694,0
CL_08914,45,37500.0,3,MORTGAGE,10240,PERSONAL,17.86,10,0,3125.0,502.86933333333326,0.16091818666666663,0
CL_08915,48,25400.0,2,MORTGAGE,21778,DEBT_CONSOLIDATION,13.86,3,0,2116.6666666666665,1033.1846166666667,0.4881187165354331,1
CL_08916,25,24800.0,0,MORTGAGE,32935,MEDICAL,6.76,6,0,2066.6666666666665,1465.0585833333334,0.7088993145161291,1
CL_08917,41,16100.0,6,RENT,23264,VENTURE,11.09,21,0,1341.6666666666667,1076.8324,0.802608,1
CL_08918,38,90500.0,8,MORTGAGE,12230,EDUCATION,14.52,19,0,7541.666666666667,583.5748333333333,0.07738008839779005,0
CL_08919,67,77200.0,1,OWN,3239,MEDICAL,5.94,18,0,6433.333333333333,142.97485833333332,0.022224071243523314,0
CL_08920,26,34900.0,6,MORTGAGE,26627,PERSONAL,5.3,18,0,2908.3333333333335,1168.259625,0.4016938538681948,1
CL_08921,49,134300.0,9,RENT,31075,EDUCATION,19.23,26,0,11191.666666666666,1543.7801041666664,0.13794014333581534,0
CL_08922,39,36000.0,1,OWN,17812,EDUCATION,15.95,26,0,3000.0,860.54225,0.28684741666666663,0
CL_08923,53,70100.0,12,RENT,19515,MEDICAL,7.3,26,0,5841.666666666667,872.4831249999999,0.1493551711840228,0
CL_08924,21,51000.0,2,RENT,26073,MEDICAL,11.68,20,1,4250.0,1213.2636,0.2854737882352941,1
CL_08925,65,25700.0,12,MORTGAGE,15484,VENTURE,7.9,25,0,2141.6666666666665,696.1348333333334,0.32504350194552534,0
CL_08926,23,40500.0,9,RENT,4866,PERSONAL,5.15,18,0,3375.0,213.19162500000002,0.0631678888888889,0
CL_08927,62,45400.0,11,MORTGAGE,1850,MEDICAL,10.88,16,1,3783.3333333333335,85.47000000000001,0.022591189427312777,1
CL_08928,41,16600.0,2,MORTGAGE,26634,VENTURE,14.73,21,0,1383.3333333333333,1273.216175,0.9203972349397591,0
CL_08929,55,43200.0,19,RENT,7550,VENTURE,19.31,13,1,3600.0,375.329375,0.10425815972222223,1
CL_08930,61,72000.0,5,MORTGAGE,24487,MEDICAL,16.55,24,1,6000.0,1189.1499375,0.19819165625000001,0
CL_08931,60,24000.0,2,RENT,11764,EDUCATION,8.45,26,0,2000.0,531.5857500000001,0.26579287500000004,0
CL_08932,23,32000.0,1,MORTGAGE,27357,EDUCATION,10.04,11,0,2666.6666666666665,1254.31845,0.47036941875000005,0
CL_08933,45,18700.0,13,RENT,30597,EDUCATION,12.81,18,0,1558.3333333333333,1438.1864874999999,0.9229004197860963,1
CL_08934,65,27200.0,14,RENT,33713,VENTURE,7.87,16,0,2266.6666666666665,1515.2588791666667,0.6684965643382353,0
CL_08935,58,28500.0,17,RENT,25979,EDUCATION,17.49,14,0,2375.0,1271.7802958333334,0.5354864403508772,1
CL_08936,65,93600.0,18,RENT,30445,PERSONAL,7.52,7,0,7800.0,1363.936,0.17486358974358973,0
CL_08937,40,30000.0,9,RENT,6342,EDUCATION,9.35,28,0,2500.0,288.957375,0.11558295,0
CL_08938,72,26400.0,19,MORTGAGE,9594,EDUCATION,13.66,6,0,2200.0,454.35585,0.20652538636363635,0
CL_08939,64,34300.0,16,MORTGAGE,32170,VENTURE,6.85,17,0,2858.3333333333335,1432.2352083333333,0.5010735422740524,0
CL_08940,65,13000.0,16,RENT,33951,DEBT_CONSOLIDATION,14.37,29,0,1083.3333333333333,1617.9066125,1.4934522576923077,0
CL_08941,54,8800.0,18,RENT,29215,PERSONAL,19.16,23,1,733.3333333333334,1450.5247499999998,1.9779882954545451,1
CL_08942,41,15800.0,3,MORTGAGE,16745,VENTURE,15.37,15,0,1316.6666666666667,804.9461041666667,0.6113514715189874,1
CL_08943,68,44100.0,10,MORTGAGE,2516,PERSONAL,17.19,10,0,3675.0,122.85418333333332,0.03342970975056689,0
CL_08944,43,36300.0,16,MORTGAGE,6085,PERSONAL,11.58,25,0,3025.0,282.9017916666666,0.09352125344352616,0
CL_08945,26,61200.0,9,OWN,4693,EDUCATION,10.48,17,0,5100.0,216.03443333333334,0.04235969281045752,0
CL_08946,71,14600.0,16,OWN,13433,PERSONAL,9.93,2,0,1216.6666666666667,615.2873708333333,0.5057156472602738,1
CL_08947,73,32100.0,11,RENT,27125,EDUCATION,14.91,23,0,2675.0,1298.7223958333334,0.48550369937694704,0
CL_08948,33,14000.0,9,RENT,13470,PERSONAL,12.78,17,0,1166.6666666666667,632.9777499999999,0.542552357142857,1
CL_08949,69,42600.0,9,OWN,13946,DEBT_CONSOLIDATION,12.08,13,1,3550.0,651.2782000000001,0.18345864788732397,1
CL_08950,43,15900.0,5,RENT,1995,PERSONAL,6.51,18,0,1325.0,88.53643749999999,0.06681995283018867,0
CL_08951,29,31400.0,16,MORTGAGE,3856,MEDICAL,15.1,19,0,2616.6666666666665,184.92733333333334,0.07067286624203822,0
CL_08952,37,41100.0,18,OWN,7179,EDUCATION,15.88,2,1,3425.0,346.62605,0.10120468613138686,1
CL_08953,22,28700.0,1,MORTGAGE,28412,DEBT_CONSOLIDATION,7.94,29,0,2391.6666666666665,1277.8297,0.5342841951219512,1
CL_08954,39,9300.0,3,RENT,26640,EDUCATION,16.4,2,0,775.0,1292.04,1.667148387096774,1
CL_08955,39,98500.0,17,MORTGAGE,28006,DEBT_CONSOLIDATION,18.19,18,0,8208.333333333334,1379.1788083333333,0.16802178375634516,0
CL_08956,27,26900.0,3,RENT,25744,EDUCATION,7.62,7,0,2241.6666666666665,1154.4038666666668,0.5149757026022306,1
CL_08957,74,13800.0,5,OWN,33938,MEDICAL,11.78,10,0,1150.0,1580.6623499999998,1.3744889999999998,0
CL_08958,62,57300.0,13,RENT,34506,MEDICAL,18.14,4,0,4775.0,1698.5578500000001,0.3557189214659686,0
CL_08959,62,58600.0,6,MORTGAGE,15933,DEBT_CONSOLIDATION,12.31,4,1,4883.333333333333,745.5980125,0.15268218686006826,1
CL_08960,40,30300.0,11,MORTGAGE,18701,VENTURE,17.23,24,0,2525.0,913.4659291666666,0.3617686848184818,0
CL_08961,29,91300.0,1,RENT,7081,EDUCATION,8.24,21,0,7608.333333333333,319.3531,0.04197412048192771,0
CL_08962,37,23300.0,17,RENT,5036,VENTURE,5.96,1,0,1941.6666666666667,222.33940000000004,0.11450956223175968,0
CL_08963,47,40400.0,12,RENT,5536,PERSONAL,5.89,2,0,3366.6666666666665,244.25293333333332,0.07255037623762377,0
CL_08964,67,49300.0,12,MORTGAGE,30033,MEDICAL,19.59,10,0,4108.333333333333,1496.5193625,0.3642643478701826,0
CL_08965,22,90100.0,4,OWN,21587,EDUCATION,7.47,15,0,7508.333333333333,966.6478708333333,0.1287433346281909,0
CL_08966,56,11300.0,6,RENT,6334,MEDICAL,17.97,12,0,941.6666666666666,311.34249166666666,0.33062919469026547,0
CL_08967,39,143600.0,11,RENT,25308,PERSONAL,9.74,3,0,11966.666666666666,1157.2083,0.096702643454039,0
CL_08968,37,73400.0,13,MORTGAGE,20585,DEBT_CONSOLIDATION,5.6,4,0,6116.666666666667,905.7400000000001,0.1480773841961853,0
CL_08969,25,47600.0,0,RENT,33681,EDUCATION,8.61,9,0,3966.6666666666665,1524.2055874999999,0.3842535094537815,0
CL_08970,59,22500.0,9,MORTGAGE,9767,EDUCATION,12.58,14,0,1875.0,458.15369166666665,0.24434863555555555,0
CL_08971,38,21400.0,8,RENT,29082,EDUCATION,6.6,10,1,1783.3333333333333,1291.7255,0.7243320560747664,1
CL_08972,73,43200.0,9,MORTGAGE,6481,DEBT_CONSOLIDATION,18.83,10,0,3600.0,320.89051249999994,0.0891362534722222,0
CL_08973,74,48800.0,6,RENT,7720,MEDICAL,18.5,5,0,4066.6666666666665,381.175,0.09373155737704919,0
CL_08974,27,45200.0,15,RENT,4648,DEBT_CONSOLIDATION,7.24,11,0,3766.6666666666665,207.68813333333333,0.05513844247787611,0
CL_08975,37,40000.0,11,MORTGAGE,14685,MEDICAL,16.06,29,0,3333.3333333333335,710.142125,0.2130426375,0
CL_08976,59,47100.0,11,RENT,32611,EDUCATION,11.91,27,0,3925.0,1520.6237541666667,0.3874200647558386,0
CL_08977,56,9800.0,18,OWN,20125,DEBT_CONSOLIDATION,19.73,14,0,816.6666666666666,1003.9859375000001,1.229370535714286,0
CL_08978,60,31000.0,12,MORTGAGE,24536,PERSONAL,5.83,6,0,2583.3333333333335,1081.9353666666668,0.4188136903225807,0
CL_08979,65,15800.0,17,RENT,6227,DEBT_CONSOLIDATION,12.07,11,0,1316.6666666666667,290.77495416666665,0.22084173734177212,0
CL_08980,24,35400.0,2,OWN,15758,MEDICAL,9.28,11,0,2950.0,717.5142666666667,0.24322517514124295,0
CL_08981,58,79500.0,6,RENT,6511,EDUCATION,15.9,3,0,6625.0,314.42704166666664,0.04746068553459119,0
CL_08982,45,21100.0,0,MORTGAGE,29270,MEDICAL,6.67,13,0,1758.3333333333333,1300.9295416666666,0.7398651421800948,0
CL_08983,25,23700.0,2,MORTGAGE,19681,VENTURE,14.42,18,0,1975.0,938.291675,0.47508439240506334,1
CL_08984,50,21800.0,13,RENT,28440,EDUCATION,19.22,18,0,1816.6666666666667,1412.7569999999998,0.7776644036697247,1
CL_08985,32,23600.0,3,OWN,27275,PERSONAL,11.81,6,0,1966.6666666666667,1270.6740625,0.6461054555084745,1
CL_08986,24,50600.0,18,OWN,20718,PERSONAL,11.81,13,0,4216.666666666667,965.1998250000001,0.22890114426877473,0
CL_08987,44,58200.0,5,MORTGAGE,19446,VENTURE,12.44,6,0,4850.0,911.0451000000002,0.18784435051546394,0
CL_08988,49,87700.0,19,MORTGAGE,15676,MEDICAL,11.24,12,0,7308.333333333333,726.5826000000001,0.09941837172177881,0
CL_08989,29,19900.0,8,OWN,26240,PERSONAL,11.71,7,0,1658.3333333333333,1221.3626666666667,0.7365001005025126,0
CL_08990,24,54700.0,10,MORTGAGE,13837,MEDICAL,11.95,14,0,4558.333333333333,645.4383958333333,0.141595260511883,0
CL_08991,71,60500.0,14,RENT,11276,EDUCATION,19.97,9,0,5041.666666666667,563.65905,0.11180014214876031,0
CL_08992,44,97900.0,8,MORTGAGE,15095,DEBT_CONSOLIDATION,6.75,3,1,8158.333333333333,671.4130208333332,0.08229781664964249,0
CL_08993,34,20800.0,10,OWN,7912,EDUCATION,9.28,15,1,1733.3333333333333,360.2597333333333,0.20784215384615384,0
CL_08994,25,10900.0,9,OWN,1435,MEDICAL,8.16,7,0,908.3333333333334,64.67066666666666,0.07119706422018347,0
CL_08995,38,30700.0,1,OWN,5396,VENTURE,13.16,7,0,2558.3333333333335,254.42139999999998,0.09944810423452767,0
CL_08996,62,195900.0,13,RENT,17013,EDUCATION,5.04,24,0,16325.0,744.6023,0.04561116692189893,0
CL_08997,39,18800.0,3,MORTGAGE,19081,PERSONAL,18.82,21,0,1566.6666666666667,944.6685083333333,0.6029798989361702,1
CL_08998,32,48600.0,1,RENT,25478,EDUCATION,12.97,19,0,4050.0,1199.2706916666666,0.29611622016460903,0
CL_08999,38,9600.0,4,MORTGAGE,8122,EDUCATION,18.44,27,1,800.0,400.82070000000004,0.5010258750000001,1
CL_09000,37,107900.0,13,MORTGAGE,13203,EDUCATION,10.17,27,1,8991.666666666666,606.0727125,0.06740382344763671,1
CL_09001,50,11800.0,14,RENT,10238,VENTURE,7.25,29,0,983.3333333333334,457.51062499999995,0.4652650423728813,1
CL_09002,44,8700.0,18,MORTGAGE,15768,MEDICAL,7.88,2,0,725.0,708.7716,0.977616,0
CL_09003,31,38500.0,5,RENT,12213,VENTURE,12.06,20,0,3208.3333333333335,570.245325,0.17773880259740257,0
CL_09004,55,39000.0,14,RENT,9220,PERSONAL,5.6,28,0,3250.0,405.68,0.12482461538461538,0
CL_09005,43,85100.0,13,MORTGAGE,28730,MEDICAL,16.73,24,0,7091.666666666667,1397.355375,0.19704188601645123,0
CL_09006,37,60500.0,7,MORTGAGE,8643,PERSONAL,16.86,14,0,5041.666666666667,420.842075,0.08347280826446281,0
CL_09007,21,10900.0,19,RENT,12698,MEDICAL,15.53,5,0,908.3333333333334,611.2499750000001,0.672935752293578,0
CL_09008,35,33200.0,11,RENT,12396,MEDICAL,18.45,1,0,2766.6666666666665,611.7942499999999,0.2211304518072289,0
CL_09009,52,23900.0,3,RENT,24585,EDUCATION,13.24,12,0,1991.6666666666667,1160.00225,0.5824279079497908,1
CL_09010,29,16300.0,5,MORTGAGE,30773,EDUCATION,12.19,12,0,1358.3333333333333,1438.5095291666667,1.0590254202453988,0
CL_09011,35,47100.0,10,RENT,7487,VENTURE,12.94,19,0,3925.0,352.3257416666666,0.08976452016985137,0
CL_09012,48,67900.0,6,MORTGAGE,5775,MEDICAL,7.73,21,0,5658.333333333333,259.2253125,0.04581301546391752,0
CL_09013,44,22400.0,3,OWN,2985,PERSONAL,12.68,22,0,1866.6666666666667,140.14575,0.07507808035714285,0
CL_09014,55,29700.0,14,MORTGAGE,5816,EDUCATION,13.13,2,0,2475.0,274.1517,0.11076836363636364,1
CL_09015,42,31000.0,0,MORTGAGE,13223,PERSONAL,16.47,29,0,2583.3333333333335,641.7011708333333,0.24840045322580642,0
CL_09016,47,24400.0,8,MORTGAGE,19413,EDUCATION,10.22,24,0,2033.3333333333333,891.5420250000001,0.4384632909836066,1
CL_09017,39,28100.0,19,RENT,8205,MEDICAL,6.38,13,0,2341.6666666666665,363.68662500000005,0.15531101423487548,0
CL_09018,65,24400.0,7,RENT,26049,PERSONAL,13.96,12,0,2033.3333333333333,1236.89335,0.6083082049180328,1
CL_09019,32,39100.0,11,MORTGAGE,22500,VENTURE,16.82,23,0,3258.3333333333335,1095.1875000000002,0.3361189258312021,1
CL_09020,40,25500.0,6,OWN,33938,VENTURE,19.54,23,0,2125.0,1690.3952166666668,0.7954801019607843,1
CL_09021,21,46900.0,17,OWN,19855,VENTURE,6.35,27,0,3908.3333333333335,879.8246875,0.22511505863539444,0
CL_09022,41,25500.0,0,OWN,16558,EDUCATION,16.2,7,0,2125.0,801.6831666666666,0.37726266666666664,0
CL_09023,69,53500.0,8,OWN,18629,EDUCATION,13.94,21,0,4458.333333333333,884.411775,0.19837273457943927,0
CL_09024,65,25200.0,6,RENT,8769,VENTURE,5.23,2,0,2100.0,384.48411250000004,0.18308767261904763,0
CL_09025,21,52200.0,13,RENT,9989,PERSONAL,15.77,8,1,4350.0,481.8443875,0.11076882471264367,1
CL_09026,30,21800.0,0,MORTGAGE,14739,EDUCATION,5.39,19,0,1816.6666666666667,647.2263375,0.35627137844036694,0
CL_09027,67,61800.0,12,MORTGAGE,22951,VENTURE,16.78,19,1,5150.0,1116.7574083333332,0.2168460987055016,1
CL_09028,52,12500.0,19,MORTGAGE,13932,EDUCATION,15.82,18,0,1041.6666666666667,672.3350999999999,0.6454416959999999,1
CL_09029,59,36200.0,14,OWN,32151,DEBT_CONSOLIDATION,15.32,2,0,3016.6666666666665,1544.85555,0.5121068121546961,0
CL_09030,42,25800.0,4,MORTGAGE,34089,PERSONAL,6.8,2,0,2150.0,1516.9605000000001,0.705563023255814,1
CL_09031,38,35300.0,4,MORTGAGE,9515,MEDICAL,18.79,13,0,2941.6666666666665,470.9528541666666,0.16009728753541075,0
CL_09032,68,17800.0,13,RENT,23939,PERSONAL,18.48,6,0,1483.3333333333333,1181.7886333333333,0.7967114382022472,0
CL_09033,66,32300.0,13,RENT,6338,MEDICAL,18.5,8,0,2691.6666666666665,312.93875,0.11626207430340559,0
CL_09034,52,18700.0,13,MORTGAGE,9836,VENTURE,10.41,19,0,1558.3333333333333,452.4969833333334,0.2903723957219252,0
CL_09035,47,31500.0,4,OWN,4844,EDUCATION,12.38,6,1,2625.0,226.82029999999997,0.08640773333333332,1
CL_09036,48,29800.0,10,RENT,10903,VENTURE,6.72,19,0,2483.3333333333335,484.82006666666666,0.19522955704697986,0
CL_09037,38,44300.0,18,MORTGAGE,9494,MEDICAL,5.77,9,1,3691.6666666666665,418.40849166666675,0.11333864334085782,1
CL_09038,59,37800.0,4,OWN,15234,DEBT_CONSOLIDATION,5.88,15,0,3150.0,672.0732999999999,0.21335660317460314,0
CL_09039,69,112100.0,3,RENT,21144,MEDICAL,13.53,17,0,9341.666666666666,1000.1992999999999,0.10706861373773416,0
CL_09040,49,26700.0,14,RENT,24386,EDUCATION,9.82,23,0,2225.0,1115.8627166666668,0.5015113333333334,1
CL_09041,38,33500.0,6,MORTGAGE,1335,DEBT_CONSOLIDATION,13.69,8,0,2791.6666666666665,63.2400625,0.022653156716417912,0
CL_09042,64,245400.0,4,MORTGAGE,19262,EDUCATION,13.89,9,0,20450.0,914.0621583333333,0.04469741605541972,0
